gem_tracker,gem_source_file,asset_group,gem_id,location_id,name,unit,capacity_mw,status,start_year,retired_year,fuel_type,technology,fuel_detail,captive_type,captive_use,is_captive,operator,owner,lat,lon,province_gem,ch4_reported,cmm_co2e_100,capacity_mtpa
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001088266,L100001078436,Muğla solar project XII,--,5.2,operating,2018,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,37.3136,27.9964,Muğla,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001088330,L100001078500,Muğla solar project XIII,--,6.1,operating,2019,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,37.1887,27.8054,Muğla,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001088366,L100001078536,Muğla solar project XIV,--,2.5,operating,2017,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,36.8406,29.6897,Muğla,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001088664,L100001078834,Muğla solar project XIX,--,5,operating,2018,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,37.4248,28.0815,Muğla,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001089822,L100001079993,Muğla solar project XL,--,1.2,operating,2025,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,37.0349,27.2714,Muğla,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001089901,L100001080072,Muğla solar project XLI,--,4.8,operating,2017,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,36.8643,29.7055,Muğla,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001088520,L100001078690,Muğla solar project XV,--,1.5,operating,2018,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,36.8407,28.8541,Muğla,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001088597,L100001078767,Muğla solar project XVI,--,4.2,operating,2017,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,36.8267,29.5851,Muğla,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001088598,L100001078768,Muğla solar project XVII,--,4.2,operating,2017,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,36.8267,29.5851,Muğla,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001088629,L100001078799,Muğla solar project XVIII,--,6.8,operating,2017,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,37.313,28.0148,Muğla,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001088674,L100001078844,Muğla solar project XX,--,6.4,operating,2021,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,37.2579,28.3868,Muğla,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001088678,L100001078848,Muğla solar project XXI,--,4.8,operating,2017,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,37.2007,28.1296,Muğla,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001088708,L100001078878,Muğla solar project XXII,--,10.7,operating,2017,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,37.3134,27.9856,Muğla,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001088761,L100001078931,Muğla solar project XXIII,--,2.9,operating,2017,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,37.3688,28.2738,Muğla,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001088827,L100001078997,Muğla solar project XXIV,--,8.3,operating,2017,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,36.6381,29.4679,Muğla,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001089140,L100001079310,Muğla solar project XXIX,--,1.4,operating,2018,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,36.839,29.1174,Muğla,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001088860,L100001079030,Muğla solar project XXV,--,3.2,operating,2017,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,37.4248,28.2882,Muğla,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001088895,L100001079065,Muğla solar project XXVI,--,2.3,operating,2017,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,37.2572,28.3464,Muğla,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001088976,L100001079146,Muğla solar project XXVII,--,2.2,operating,2018,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,36.8419,29.1253,Muğla,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001088997,L100001079167,Muğla solar project XXVIII,--,5.8,operating,2017,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,37.2464,28.5113,Muğla,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001089157,L100001079327,Muğla solar project XXX,--,1.4,operating,2018,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,37.4299,28.0754,Muğla,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001089215,L100001079385,Muğla solar project XXXI,--,4.2,operating,2018,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,37.232,27.8073,Muğla,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001089339,L100001079509,Muğla solar project XXXII,--,4.8,operating,2017,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,37.2489,28.3371,Muğla,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001089395,L100001079565,Muğla solar project XXXIII,--,6.1,operating,2017,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,37.3809,28.5797,Muğla,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001089423,L100001079593,Muğla solar project XXXIV,--,1,operating,2017,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,37.2417,28.367,Muğla,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001089801,L100001079972,Muğla solar project XXXIX,--,3.6,operating,2019,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,37.4013,27.9044,Muğla,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001089479,L100001079649,Muğla solar project XXXV,--,2.3,operating,2023,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,37.4357,28.2963,Muğla,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001089567,L100001079737,Muğla solar project XXXVI,--,1,operating,2021,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,37.0854,27.587,Muğla,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001089648,L100001079818,Muğla solar project XXXVII,--,3.1,operating,2018,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,37.0638,27.2975,Muğla,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001089767,L100001079938,Muğla solar project XXXVIII,--,2.2,operating,2024,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,37.5076,28.2538,Muğla,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001088721,L100001078891,Muş solar project I,--,1.7,operating,2020,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,38.7476,41.8131,Muş,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001089201,L100001079371,Muş solar project II,--,2.8,operating,2021,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,39.0662,42.325,Muş,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001089318,L100001079488,Muş solar project III,--,8.8,operating,2017,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,38.887,41.5704,Muş,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001089703,L100001079874,Muş solar project IV,--,1.3,operating,2019,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,39.1373,42.4551,Muş,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001089776,L100001079947,Muş solar project V,--,2.6,operating,2020,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,39.0009,42.0721,Muş,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100000835396,L100000831468,Nacarli A solar project,--,6.3,operating,2017,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,36.9108,34.7844,Mersin,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001087429,L100001077599,Nakkas solar project,--,10,pre-construction,NA,NA,utility-scale solar,PV,NA,NA,NA,FALSE,NA,NA,41.1762,28.4914,NA,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001087595,L100001077765,Narsait-Fu solar project,--,11,pre-construction,NA,NA,utility-scale solar,PV,NA,NA,NA,FALSE,NA,NA,37.4334,38.2814,NA,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001087394,L100001077564,Nature Enerji Santrali solar project,--,9.5,operating,NA,NA,utility-scale solar,PV,NA,NA,NA,FALSE,NA,NA,38.671,31.0219,NA,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100000835397,L100000831469,Naturel & Esenboğa Energy solar farm,Afyon Dazkiri,3.2,operating,NA,NA,utility-scale solar,PV,NA,NA,NA,FALSE,Naturel Yenilenebilir Enerji,Naturel Yenilenebilir Enerji [100%],37.9246,29.8566,Afyon,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100000835398,L100000831469,Naturel & Esenboğa Energy solar farm,Ankara Esenboga 1,9.6,operating,2018,NA,utility-scale solar,PV,NA,NA,NA,FALSE,Naturel Yenilenebilir Enerji,Naturel Yenilenebilir Enerji [100%],40.0462,33.0653,Ankara,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100000835399,L100000831469,Naturel & Esenboğa Energy solar farm,Ankara Esenboga 2,9.5,operating,2018,NA,utility-scale solar,PV,NA,NA,NA,FALSE,Naturel Yenilenebilir Enerji,Naturel Yenilenebilir Enerji [100%],40.0737,33.1202,Ankara,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100000835400,L100000831469,Naturel & Esenboğa Energy solar farm,Ankara Esenboga 3,2.4,operating,NA,NA,utility-scale solar,PV,NA,NA,NA,FALSE,Naturel Yenilenebilir Enerji,Naturel Yenilenebilir Enerji [100%],39.9133,32.8342,Ankara,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100000835401,L100000831469,Naturel & Esenboğa Energy solar farm,Ankara Esenboga 4,2.4,operating,NA,NA,utility-scale solar,PV,NA,NA,NA,FALSE,Naturel Yenilenebilir Enerji,Naturel Yenilenebilir Enerji [100%],39.9133,32.8342,Ankara,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100000835402,L100000831469,Naturel & Esenboğa Energy solar farm,Ankara Kazan,3.1,operating,NA,NA,utility-scale solar,PV,NA,NA,NA,FALSE,Naturel Yenilenebilir Enerji,Naturel Yenilenebilir Enerji [100%],39.9133,32.8342,Ankara,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100000835403,L100000831469,Naturel & Esenboğa Energy solar farm,Ankara Kizilcahamam,1.2,operating,NA,NA,utility-scale solar,PV,NA,NA,NA,FALSE,Naturel Yenilenebilir Enerji,Naturel Yenilenebilir Enerji [100%],39.9133,32.8342,Ankara,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100000835404,L100000831469,Naturel & Esenboğa Energy solar farm,Bilecik Sogut,2.1,operating,NA,NA,utility-scale solar,PV,NA,NA,NA,FALSE,Naturel Yenilenebilir Enerji,Naturel Yenilenebilir Enerji [100%],40.0152,30.183,Bilecik,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100000835405,L100000831469,Naturel & Esenboğa Energy solar farm,Nevsehir Cayirlik,10.3,operating,NA,NA,utility-scale solar,PV,NA,NA,NA,FALSE,Naturel Yenilenebilir Enerji,Naturel Yenilenebilir Enerji [100%],38.5471,34.5045,Nevşehir,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100000835406,L100000831469,Naturel & Esenboğa Energy solar farm,Yozgat Akdagmadeni,3.4,operating,NA,NA,utility-scale solar,PV,NA,NA,NA,FALSE,Naturel Yenilenebilir Enerji,Naturel Yenilenebilir Enerji [100%],39.6625,35.8802,Yozgat,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100000835407,L100000831469,Naturel & Esenboğa Energy solar farm,Yozgat Sorgun,3.3,operating,NA,NA,utility-scale solar,PV,NA,NA,NA,FALSE,Naturel Yenilenebilir Enerji,Naturel Yenilenebilir Enerji [100%],39.8116,35.1887,Yozgat,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001087432,L100001077602,Nepsun Bayat solar project,--,10,pre-construction,NA,NA,utility-scale solar,PV,NA,NA,NA,FALSE,NA,NA,40.5958,34.2879,NA,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001057619,L100001049958,Nepsun Hadim solar farm,--,25,pre-construction,NA,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,Hadim Yenilenebilir Enerji Anonim Sirketi,37.009,32.4212,Konya,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001087434,L100001077604,Nepsun Kizilkale solar project,--,10,pre-construction,NA,NA,utility-scale solar,PV,NA,NA,NA,FALSE,NA,NA,38.996,33.4953,NA,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001087433,L100001077603,Nepsun Mut solar project,--,10,pre-construction,NA,NA,utility-scale solar,PV,NA,NA,NA,FALSE,NA,NA,36.6337,33.4995,NA,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001087481,L100001077651,Nevsehir-3 solar project,--,10,pre-construction,NA,NA,utility-scale solar,PV,NA,NA,NA,FALSE,NA,NA,38.6216,34.7385,NA,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001087480,L100001077650,Nevsehir-5 solar project,--,10,pre-construction,NA,NA,utility-scale solar,PV,NA,NA,NA,FALSE,NA,NA,38.4982,34.5451,NA,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001087666,L100001077836,Nevşehir solar project I,--,3.2,operating,2018,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,38.5467,34.7808,Nevşehir,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001087667,L100001077837,Nevşehir solar project II,--,8.9,operating,2018,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,38.4673,34.7151,Nevşehir,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001087673,L100001077843,Nevşehir solar project III,--,1.1,operating,2024,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,38.6671,35.0751,Nevşehir,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001087723,L100001077893,Nevşehir solar project IV,--,3.2,operating,2022,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,38.7519,34.7045,Nevşehir,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001087876,L100001078046,Nevşehir solar project IX,--,5.6,operating,2023,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,38.5082,34.7077,Nevşehir,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001087764,L100001077934,Nevşehir solar project V,--,2.2,operating,2018,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,38.533,34.7477,Nevşehir,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001087820,L100001077990,Nevşehir solar project VI,--,1.3,operating,2017,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,38.6493,35.0443,Nevşehir,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001087847,L100001078017,Nevşehir solar project VII,--,4.4,operating,2024,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,38.5129,34.7577,Nevşehir,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001087854,L100001078024,Nevşehir solar project VIII,--,9.7,operating,2017,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,38.5916,34.6073,Nevşehir,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001087954,L100001078124,Nevşehir solar project X,--,3.1,operating,2018,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,38.7656,34.8021,Nevşehir,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001088017,L100001078187,Nevşehir solar project XI,--,3,operating,2018,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,38.6532,35.0587,Nevşehir,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001088029,L100001078199,Nevşehir solar project XII,--,6.5,operating,2023,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,38.7169,34.798,Nevşehir,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001088049,L100001078219,Nevşehir solar project XIII,--,1.5,operating,2023,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,38.5869,34.6262,Nevşehir,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001088148,L100001078318,Nevşehir solar project XIV,--,9.8,operating,2017,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,38.5103,34.7219,Nevşehir,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001088456,L100001078626,Nevşehir solar project XIX,--,5.4,operating,2018,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,38.9605,34.7875,Nevşehir,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001088178,L100001078348,Nevşehir solar project XV,--,3.9,operating,2017,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,38.6669,35.0603,Nevşehir,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001088246,L100001078416,Nevşehir solar project XVI,--,3.5,operating,2018,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,38.5139,34.5101,Nevşehir,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001088298,L100001078468,Nevşehir solar project XVII,--,4.9,operating,2017,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,38.6723,35.0695,Nevşehir,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001088323,L100001078493,Nevşehir solar project XVIII,--,1.6,operating,2018,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,38.7111,34.7934,Nevşehir,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001088474,L100001078644,Nevşehir solar project XX,--,1.6,operating,2019,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,38.4787,34.7183,Nevşehir,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001088537,L100001078707,Nevşehir solar project XXI,--,3.1,operating,2018,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,38.5129,34.4996,Nevşehir,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001088552,L100001078722,Nevşehir solar project XXII,--,3,operating,2018,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,38.4685,34.7256,Nevşehir,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001088628,L100001078798,Nevşehir solar project XXIII,--,5.6,operating,2018,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,38.5525,34.7311,Nevşehir,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001088635,L100001078805,Nevşehir solar project XXIV,--,3.3,operating,2023,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,38.6671,34.4452,Nevşehir,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001088985,L100001079155,Nevşehir solar project XXIX,--,2.5,operating,2018,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,38.6747,35.0771,Nevşehir,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001088671,L100001078841,Nevşehir solar project XXV,--,5.3,operating,2018,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,38.743,34.7134,Nevşehir,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001088699,L100001078869,Nevşehir solar project XXVI,--,2.9,operating,2024,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,38.9434,34.967,Nevşehir,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001088854,L100001079024,Nevşehir solar project XXVII,--,4.7,operating,2024,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,38.5651,34.9509,Nevşehir,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001088868,L100001079038,Nevşehir solar project XXVIII,--,3.4,operating,2018,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,38.9349,34.8251,Nevşehir,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001089044,L100001079214,Nevşehir solar project XXX,--,4.6,operating,2018,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,38.9776,34.9486,Nevşehir,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001089281,L100001079451,Nevşehir solar project XXXI,--,1.8,operating,2018,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,38.7259,34.7415,Nevşehir,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001089330,L100001079500,Nevşehir solar project XXXII,--,2.4,operating,2019,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,38.5634,34.6223,Nevşehir,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001089544,L100001079714,Nevşehir solar project XXXIII,--,11.7,operating,2023,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,38.5428,34.6937,Nevşehir,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001089568,L100001079738,Nevşehir solar project XXXIV,--,2.3,operating,2023,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,38.5411,34.7438,Nevşehir,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001089634,L100001079804,Nevşehir solar project XXXV,--,1.4,operating,2017,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,38.5632,34.6669,Nevşehir,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001089908,L100001080079,Nevşehir solar project XXXVI,--,1.4,operating,2021,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,38.7391,35.0564,Nevşehir,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001028693,L100001024012,Nil Orme-Corlu solar project,--,2.7,operating,NA,NA,utility-scale solar,PV,NA,NA,NA,FALSE,NA,NA,41.2206,27.8899,NA,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001057550,L100001049902,Niÿde G4-Bor-1 solar farm,--,100,construction,NA,NA,utility-scale solar,PV,NA,NA,NA,FALSE,NA,Smart Solar Energy Technologies R&D Production Industry and Trade Inc,37.8064,34.4617,NIgde,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001087745,L100001077915,Niğde solar project I,--,5.9,operating,2017,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,38.0339,34.7826,Niğde,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001088005,L100001078175,Niğde solar project II,--,1.8,operating,2023,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,37.8132,34.3793,Niğde,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001088155,L100001078325,Niğde solar project III,--,1,operating,2020,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,37.8558,34.4608,Niğde,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001088177,L100001078347,Niğde solar project IV,--,3,operating,2020,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,37.874,34.4434,Niğde,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001088630,L100001078800,Niğde solar project IX,--,1.8,operating,2021,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,37.9154,34.5221,Niğde,NA,NA,NA
